"region";"måned";"statistikkvariabel";"03616: Hotell og liknande overnattingsbedrifter. Kapasitetsutnytting og pris per rom, etter region, måned og statistikkvariabel"
"11 Rogaland";"2002M05";"Kapasitetsutnytting av senger (prosent)";34,5
"11 Rogaland";"2002M05";"Kapasitetsutnytting av rom (prosent)";48,8
"11 Rogaland";"2002M05";"Pris per rom (kr)";712
"11 Rogaland";"2002M06";"Kapasitetsutnytting av senger (prosent)";41
"11 Rogaland";"2002M06";"Kapasitetsutnytting av rom (prosent)";55,4
"11 Rogaland";"2002M06";"Pris per rom (kr)";673
"11 Rogaland";"2002M07";"Kapasitetsutnytting av senger (prosent)";48,2
"11 Rogaland";"2002M07";"Kapasitetsutnytting av rom (prosent)";52,4
"11 Rogaland";"2002M07";"Pris per rom (kr)";538
"11 Rogaland";"2002M08";"Kapasitetsutnytting av senger (prosent)";45,3
"11 Rogaland";"2002M08";"Kapasitetsutnytting av rom (prosent)";60,1
"11 Rogaland";"2002M08";"Pris per rom (kr)";669
"11 Rogaland";"2002M09";"Kapasitetsutnytting av senger (prosent)";36,1
"11 Rogaland";"2002M09";"Kapasitetsutnytting av rom (prosent)";52,8
"11 Rogaland";"2002M09";"Pris per rom (kr)";708
"11 Rogaland";"2002M10";"Kapasitetsutnytting av senger (prosent)";34,8
"11 Rogaland";"2002M10";"Kapasitetsutnytting av rom (prosent)";53
"11 Rogaland";"2002M10";"Pris per rom (kr)";754
"11 Rogaland";"2002M11";"Kapasitetsutnytting av senger (prosent)";39,7
"11 Rogaland";"2002M11";"Kapasitetsutnytting av rom (prosent)";57,8
"11 Rogaland";"2002M11";"Pris per rom (kr)";688
"11 Rogaland";"2002M12";"Kapasitetsutnytting av senger (prosent)";24,9
"11 Rogaland";"2002M12";"Kapasitetsutnytting av rom (prosent)";36,4
"11 Rogaland";"2002M12";"Pris per rom (kr)";705
"11 Rogaland";"2003M01";"Kapasitetsutnytting av senger (prosent)";25,7
"11 Rogaland";"2003M01";"Kapasitetsutnytting av rom (prosent)";39,5
"11 Rogaland";"2003M01";"Pris per rom (kr)";730
"11 Rogaland";"2003M02";"Kapasitetsutnytting av senger (prosent)";32
"11 Rogaland";"2003M02";"Kapasitetsutnytting av rom (prosent)";48,2
"11 Rogaland";"2003M02";"Pris per rom (kr)";710
"11 Rogaland";"2003M03";"Kapasitetsutnytting av senger (prosent)";31,9
"11 Rogaland";"2003M03";"Kapasitetsutnytting av rom (prosent)";49,5
"11 Rogaland";"2003M03";"Pris per rom (kr)";685
"11 Rogaland";"2003M04";"Kapasitetsutnytting av senger (prosent)";28,9
"11 Rogaland";"2003M04";"Kapasitetsutnytting av rom (prosent)";43,5
"11 Rogaland";"2003M04";"Pris per rom (kr)";718
"11 Rogaland";"2003M05";"Kapasitetsutnytting av senger (prosent)";38,4
"11 Rogaland";"2003M05";"Kapasitetsutnytting av rom (prosent)";54,2
"11 Rogaland";"2003M05";"Pris per rom (kr)";715
"11 Rogaland";"2003M06";"Kapasitetsutnytting av senger (prosent)";43,8
"11 Rogaland";"2003M06";"Kapasitetsutnytting av rom (prosent)";58,4
"11 Rogaland";"2003M06";"Pris per rom (kr)";711
"11 Rogaland";"2003M07";"Kapasitetsutnytting av senger (prosent)";48,2
"11 Rogaland";"2003M07";"Kapasitetsutnytting av rom (prosent)";53,6
"11 Rogaland";"2003M07";"Pris per rom (kr)";537
"11 Rogaland";"2003M08";"Kapasitetsutnytting av senger (prosent)";45
"11 Rogaland";"2003M08";"Kapasitetsutnytting av rom (prosent)";57,8
"11 Rogaland";"2003M08";"Pris per rom (kr)";673
"11 Rogaland";"2003M09";"Kapasitetsutnytting av senger (prosent)";36,6
"11 Rogaland";"2003M09";"Kapasitetsutnytting av rom (prosent)";54,1
"11 Rogaland";"2003M09";"Pris per rom (kr)";699
"11 Rogaland";"2003M10";"Kapasitetsutnytting av senger (prosent)";35,9
"11 Rogaland";"2003M10";"Kapasitetsutnytting av rom (prosent)";52
"11 Rogaland";"2003M10";"Pris per rom (kr)";699
"11 Rogaland";"2003M11";"Kapasitetsutnytting av senger (prosent)";38,9
"11 Rogaland";"2003M11";"Kapasitetsutnytting av rom (prosent)";57,2
"11 Rogaland";"2003M11";"Pris per rom (kr)";697
"11 Rogaland";"2003M12";"Kapasitetsutnytting av senger (prosent)";25,5
"11 Rogaland";"2003M12";"Kapasitetsutnytting av rom (prosent)";36,7
"11 Rogaland";"2003M12";"Pris per rom (kr)";671
"11 Rogaland";"2004M01";"Kapasitetsutnytting av senger (prosent)";26,1
"11 Rogaland";"2004M01";"Kapasitetsutnytting av rom (prosent)";40,4
"11 Rogaland";"2004M01";"Pris per rom (kr)";697
"11 Rogaland";"2004M02";"Kapasitetsutnytting av senger (prosent)";32,5
"11 Rogaland";"2004M02";"Kapasitetsutnytting av rom (prosent)";49,7
"11 Rogaland";"2004M02";"Pris per rom (kr)";702
"11 Rogaland";"2004M03";"Kapasitetsutnytting av senger (prosent)";35
"11 Rogaland";"2004M03";"Kapasitetsutnytting av rom (prosent)";53,5
"11 Rogaland";"2004M03";"Pris per rom (kr)";684
"11 Rogaland";"2004M04";"Kapasitetsutnytting av senger (prosent)";30,7
"11 Rogaland";"2004M04";"Kapasitetsutnytting av rom (prosent)";44,6
"11 Rogaland";"2004M04";"Pris per rom (kr)";715
"11 Rogaland";"2004M05";"Kapasitetsutnytting av senger (prosent)";36,6
"11 Rogaland";"2004M05";"Kapasitetsutnytting av rom (prosent)";52
"11 Rogaland";"2004M05";"Pris per rom (kr)";682
"11 Rogaland";"2004M06";"Kapasitetsutnytting av senger (prosent)";46,3
"11 Rogaland";"2004M06";"Kapasitetsutnytting av rom (prosent)";63,2
"11 Rogaland";"2004M06";"Pris per rom (kr)";681
"11 Rogaland";"2004M07";"Kapasitetsutnytting av senger (prosent)";46,8
"11 Rogaland";"2004M07";"Kapasitetsutnytting av rom (prosent)";48,4
"11 Rogaland";"2004M07";"Pris per rom (kr)";573
"11 Rogaland";"2004M08";"Kapasitetsutnytting av senger (prosent)";50,9
"11 Rogaland";"2004M08";"Kapasitetsutnytting av rom (prosent)";67,2
"11 Rogaland";"2004M08";"Pris per rom (kr)";749
"11 Rogaland";"2004M09";"Kapasitetsutnytting av senger (prosent)";41,7
"11 Rogaland";"2004M09";"Kapasitetsutnytting av rom (prosent)";62,4
"11 Rogaland";"2004M09";"Pris per rom (kr)";707
"11 Rogaland";"2004M10";"Kapasitetsutnytting av senger (prosent)";34,5
"11 Rogaland";"2004M10";"Kapasitetsutnytting av rom (prosent)";52,4
"11 Rogaland";"2004M10";"Pris per rom (kr)";690
"11 Rogaland";"2004M11";"Kapasitetsutnytting av senger (prosent)";41,2
"11 Rogaland";"2004M11";"Kapasitetsutnytting av rom (prosent)";61,2
"11 Rogaland";"2004M11";"Pris per rom (kr)";717
"11 Rogaland";"2004M12";"Kapasitetsutnytting av senger (prosent)";28,4
"11 Rogaland";"2004M12";"Kapasitetsutnytting av rom (prosent)";40,6
"11 Rogaland";"2004M12";"Pris per rom (kr)";712
"11 Rogaland";"2005M01";"Kapasitetsutnytting av senger (prosent)";30,6
"11 Rogaland";"2005M01";"Kapasitetsutnytting av rom (prosent)";49
"11 Rogaland";"2005M01";"Pris per rom (kr)";694
"11 Rogaland";"2005M02";"Kapasitetsutnytting av senger (prosent)";36,5
"11 Rogaland";"2005M02";"Kapasitetsutnytting av rom (prosent)";55,2
"11 Rogaland";"2005M02";"Pris per rom (kr)";718
"11 Rogaland";"2005M03";"Kapasitetsutnytting av senger (prosent)";31,9
"11 Rogaland";"2005M03";"Kapasitetsutnytting av rom (prosent)";49,3
"11 Rogaland";"2005M03";"Pris per rom (kr)";727
"11 Rogaland";"2005M04";"Kapasitetsutnytting av senger (prosent)";40,5
"11 Rogaland";"2005M04";"Kapasitetsutnytting av rom (prosent)";60,8
"11 Rogaland";"2005M04";"Pris per rom (kr)";708
"11 Rogaland";"2005M05";"Kapasitetsutnytting av senger (prosent)";39,9
"11 Rogaland";"2005M05";"Kapasitetsutnytting av rom (prosent)";56,1
"11 Rogaland";"2005M05";"Pris per rom (kr)";720
"11 Rogaland";"2005M06";"Kapasitetsutnytting av senger (prosent)";47,4
"11 Rogaland";"2005M06";"Kapasitetsutnytting av rom (prosent)";66,9
"11 Rogaland";"2005M06";"Pris per rom (kr)";661
"11 Rogaland";"2005M07";"Kapasitetsutnytting av senger (prosent)";50,6
"11 Rogaland";"2005M07";"Kapasitetsutnytting av rom (prosent)";53,9
"11 Rogaland";"2005M07";"Pris per rom (kr)";577
"11 Rogaland";"2005M08";"Kapasitetsutnytting av senger (prosent)";48,5
"11 Rogaland";"2005M08";"Kapasitetsutnytting av rom (prosent)";62,7
"11 Rogaland";"2005M08";"Pris per rom (kr)";691
"11 Rogaland";"2005M09";"Kapasitetsutnytting av senger (prosent)";42,5
"11 Rogaland";"2005M09";"Kapasitetsutnytting av rom (prosent)";63,5
"11 Rogaland";"2005M09";"Pris per rom (kr)";750
"11 Rogaland";"2005M10";"Kapasitetsutnytting av senger (prosent)";38,9
"11 Rogaland";"2005M10";"Kapasitetsutnytting av rom (prosent)";59,4
"11 Rogaland";"2005M10";"Pris per rom (kr)";714
"11 Rogaland";"2005M11";"Kapasitetsutnytting av senger (prosent)";44,2
"11 Rogaland";"2005M11";"Kapasitetsutnytting av rom (prosent)";67,2
"11 Rogaland";"2005M11";"Pris per rom (kr)";735
"11 Rogaland";"2005M12";"Kapasitetsutnytting av senger (prosent)";29,4
"11 Rogaland";"2005M12";"Kapasitetsutnytting av rom (prosent)";42,8
"11 Rogaland";"2005M12";"Pris per rom (kr)";714
"11 Rogaland";"2006M01";"Kapasitetsutnytting av senger (prosent)";30,9
"11 Rogaland";"2006M01";"Kapasitetsutnytting av rom (prosent)";49,4
"11 Rogaland";"2006M01";"Pris per rom (kr)";728
"11 Rogaland";"2006M02";"Kapasitetsutnytting av senger (prosent)";34,4
"11 Rogaland";"2006M02";"Kapasitetsutnytting av rom (prosent)";53,9
"11 Rogaland";"2006M02";"Pris per rom (kr)";738
"11 Rogaland";"2006M03";"Kapasitetsutnytting av senger (prosent)";41,3
"11 Rogaland";"2006M03";"Kapasitetsutnytting av rom (prosent)";66,6
"11 Rogaland";"2006M03";"Pris per rom (kr)";748
"11 Rogaland";"2006M04";"Kapasitetsutnytting av senger (prosent)";37
"11 Rogaland";"2006M04";"Kapasitetsutnytting av rom (prosent)";53,7
"11 Rogaland";"2006M04";"Pris per rom (kr)";763
"11 Rogaland";"2006M05";"Kapasitetsutnytting av senger (prosent)";45,8
"11 Rogaland";"2006M05";"Kapasitetsutnytting av rom (prosent)";67,3
"11 Rogaland";"2006M05";"Pris per rom (kr)";785
"11 Rogaland";"2006M06";"Kapasitetsutnytting av senger (prosent)";49,2
"11 Rogaland";"2006M06";"Kapasitetsutnytting av rom (prosent)";68,6
"11 Rogaland";"2006M06";"Pris per rom (kr)";746
"11 Rogaland";"2006M07";"Kapasitetsutnytting av senger (prosent)";54,1
"11 Rogaland";"2006M07";"Kapasitetsutnytting av rom (prosent)";61,7
"11 Rogaland";"2006M07";"Pris per rom (kr)";588
"11 Rogaland";"2006M08";"Kapasitetsutnytting av senger (prosent)";52,2
"11 Rogaland";"2006M08";"Kapasitetsutnytting av rom (prosent)";73
"11 Rogaland";"2006M08";"Pris per rom (kr)";794
"11 Rogaland";"2006M09";"Kapasitetsutnytting av senger (prosent)";46,8
"11 Rogaland";"2006M09";"Kapasitetsutnytting av rom (prosent)";71,1
"11 Rogaland";"2006M09";"Pris per rom (kr)";760
"11 Rogaland";"2006M10";"Kapasitetsutnytting av senger (prosent)";45,6
"11 Rogaland";"2006M10";"Kapasitetsutnytting av rom (prosent)";72,3
"11 Rogaland";"2006M10";"Pris per rom (kr)";777
"11 Rogaland";"2006M11";"Kapasitetsutnytting av senger (prosent)";48,3
"11 Rogaland";"2006M11";"Kapasitetsutnytting av rom (prosent)";75,4
"11 Rogaland";"2006M11";"Pris per rom (kr)";802
"11 Rogaland";"2006M12";"Kapasitetsutnytting av senger (prosent)";32,3
"11 Rogaland";"2006M12";"Kapasitetsutnytting av rom (prosent)";49,8
"11 Rogaland";"2006M12";"Pris per rom (kr)";750
"11 Rogaland";"2007M01";"Kapasitetsutnytting av senger (prosent)";37,4
"11 Rogaland";"2007M01";"Kapasitetsutnytting av rom (prosent)";60,6
"11 Rogaland";"2007M01";"Pris per rom (kr)";832
"11 Rogaland";"2007M02";"Kapasitetsutnytting av senger (prosent)";40,1
"11 Rogaland";"2007M02";"Kapasitetsutnytting av rom (prosent)";64,8
"11 Rogaland";"2007M02";"Pris per rom (kr)";834
"11 Rogaland";"2007M03";"Kapasitetsutnytting av senger (prosent)";42,9
"11 Rogaland";"2007M03";"Kapasitetsutnytting av rom (prosent)";67,1
"11 Rogaland";"2007M03";"Pris per rom (kr)";852
"11 Rogaland";"2007M04";"Kapasitetsutnytting av senger (prosent)";38,1
"11 Rogaland";"2007M04";"Kapasitetsutnytting av rom (prosent)";59,8
"11 Rogaland";"2007M04";"Pris per rom (kr)";829
"11 Rogaland";"2007M05";"Kapasitetsutnytting av senger (prosent)";45,7
"11 Rogaland";"2007M05";"Kapasitetsutnytting av rom (prosent)";67,9
"11 Rogaland";"2007M05";"Pris per rom (kr)";873
"11 Rogaland";"2007M06";"Kapasitetsutnytting av senger (prosent)";54,2
"11 Rogaland";"2007M06";"Kapasitetsutnytting av rom (prosent)";78,3
"11 Rogaland";"2007M06";"Pris per rom (kr)";804
"11 Rogaland";"2007M07";"Kapasitetsutnytting av senger (prosent)";53,4
"11 Rogaland";"2007M07";"Kapasitetsutnytting av rom (prosent)";64,3
"11 Rogaland";"2007M07";"Pris per rom (kr)";722
"11 Rogaland";"2007M08";"Kapasitetsutnytting av senger (prosent)";51,9
"11 Rogaland";"2007M08";"Kapasitetsutnytting av rom (prosent)";71,9
"11 Rogaland";"2007M08";"Pris per rom (kr)";800
"11 Rogaland";"2007M09";"Kapasitetsutnytting av senger (prosent)";47,6
"11 Rogaland";"2007M09";"Kapasitetsutnytting av rom (prosent)";73,3
"11 Rogaland";"2007M09";"Pris per rom (kr)";884
"11 Rogaland";"2007M10";"Kapasitetsutnytting av senger (prosent)";43,8
"11 Rogaland";"2007M10";"Kapasitetsutnytting av rom (prosent)";71,1
"11 Rogaland";"2007M10";"Pris per rom (kr)";876
"11 Rogaland";"2007M11";"Kapasitetsutnytting av senger (prosent)";45,7
"11 Rogaland";"2007M11";"Kapasitetsutnytting av rom (prosent)";73,4
"11 Rogaland";"2007M11";"Pris per rom (kr)";891
"11 Rogaland";"2007M12";"Kapasitetsutnytting av senger (prosent)";31
"11 Rogaland";"2007M12";"Kapasitetsutnytting av rom (prosent)";50
"11 Rogaland";"2007M12";"Pris per rom (kr)";862
"11 Rogaland";"2008M01";"Kapasitetsutnytting av senger (prosent)";36,7
"11 Rogaland";"2008M01";"Kapasitetsutnytting av rom (prosent)";59,7
"11 Rogaland";"2008M01";"Pris per rom (kr)";943
"11 Rogaland";"2008M02";"Kapasitetsutnytting av senger (prosent)";38,4
"11 Rogaland";"2008M02";"Kapasitetsutnytting av rom (prosent)";60,1
"11 Rogaland";"2008M02";"Pris per rom (kr)";952
"11 Rogaland";"2008M03";"Kapasitetsutnytting av senger (prosent)";32,4
"11 Rogaland";"2008M03";"Kapasitetsutnytting av rom (prosent)";50,6
"11 Rogaland";"2008M03";"Pris per rom (kr)";973
"11 Rogaland";"2008M04";"Kapasitetsutnytting av senger (prosent)";44,7
"11 Rogaland";"2008M04";"Kapasitetsutnytting av rom (prosent)";70,8
"11 Rogaland";"2008M04";"Pris per rom (kr)";969
"11 Rogaland";"2008M05";"Kapasitetsutnytting av senger (prosent)";45
"11 Rogaland";"2008M05";"Kapasitetsutnytting av rom (prosent)";67,7
"11 Rogaland";"2008M05";"Pris per rom (kr)";969
"11 Rogaland";"2008M06";"Kapasitetsutnytting av senger (prosent)";53,4
"11 Rogaland";"2008M06";"Kapasitetsutnytting av rom (prosent)";77,4
"11 Rogaland";"2008M06";"Pris per rom (kr)";984
"11 Rogaland";"2008M07";"Kapasitetsutnytting av senger (prosent)";46,3
"11 Rogaland";"2008M07";"Kapasitetsutnytting av rom (prosent)";54,8
"11 Rogaland";"2008M07";"Pris per rom (kr)";797
"11 Rogaland";"2008M08";"Kapasitetsutnytting av senger (prosent)";49,9
"11 Rogaland";"2008M08";"Kapasitetsutnytting av rom (prosent)";68,9
"11 Rogaland";"2008M08";"Pris per rom (kr)";994
"11 Rogaland";"2008M09";"Kapasitetsutnytting av senger (prosent)";46,1
"11 Rogaland";"2008M09";"Kapasitetsutnytting av rom (prosent)";71,7
"11 Rogaland";"2008M09";"Pris per rom (kr)";978
"11 Rogaland";"2008M10";"Kapasitetsutnytting av senger (prosent)";41,2
"11 Rogaland";"2008M10";"Kapasitetsutnytting av rom (prosent)";65,1
"11 Rogaland";"2008M10";"Pris per rom (kr)";1027
"11 Rogaland";"2008M11";"Kapasitetsutnytting av senger (prosent)";43,1
"11 Rogaland";"2008M11";"Kapasitetsutnytting av rom (prosent)";67,8
"11 Rogaland";"2008M11";"Pris per rom (kr)";988
"11 Rogaland";"2008M12";"Kapasitetsutnytting av senger (prosent)";28,9
"11 Rogaland";"2008M12";"Kapasitetsutnytting av rom (prosent)";44,6
"11 Rogaland";"2008M12";"Pris per rom (kr)";930
"11 Rogaland";"2009M01";"Kapasitetsutnytting av senger (prosent)";28,3
"11 Rogaland";"2009M01";"Kapasitetsutnytting av rom (prosent)";45,6
"11 Rogaland";"2009M01";"Pris per rom (kr)";981
"11 Rogaland";"2009M02";"Kapasitetsutnytting av senger (prosent)";32,5
"11 Rogaland";"2009M02";"Kapasitetsutnytting av rom (prosent)";51,3
"11 Rogaland";"2009M02";"Pris per rom (kr)";975
"11 Rogaland";"2009M03";"Kapasitetsutnytting av senger (prosent)";36,8
"11 Rogaland";"2009M03";"Kapasitetsutnytting av rom (prosent)";59
"11 Rogaland";"2009M03";"Pris per rom (kr)";1001
"11 Rogaland";"2009M04";"Kapasitetsutnytting av senger (prosent)";33,1
"11 Rogaland";"2009M04";"Kapasitetsutnytting av rom (prosent)";50,6
"11 Rogaland";"2009M04";"Pris per rom (kr)";950
"11 Rogaland";"2009M05";"Kapasitetsutnytting av senger (prosent)";39
"11 Rogaland";"2009M05";"Kapasitetsutnytting av rom (prosent)";57,8
"11 Rogaland";"2009M05";"Pris per rom (kr)";987
"11 Rogaland";"2009M06";"Kapasitetsutnytting av senger (prosent)";50
"11 Rogaland";"2009M06";"Kapasitetsutnytting av rom (prosent)";70,2
"11 Rogaland";"2009M06";"Pris per rom (kr)";967
"11 Rogaland";"2009M07";"Kapasitetsutnytting av senger (prosent)";52,4
"11 Rogaland";"2009M07";"Kapasitetsutnytting av rom (prosent)";55,1
"11 Rogaland";"2009M07";"Pris per rom (kr)";741
"11 Rogaland";"2009M08";"Kapasitetsutnytting av senger (prosent)";45,7
"11 Rogaland";"2009M08";"Kapasitetsutnytting av rom (prosent)";61,3
"11 Rogaland";"2009M08";"Pris per rom (kr)";862
"11 Rogaland";"2009M09";"Kapasitetsutnytting av senger (prosent)";42,9
"11 Rogaland";"2009M09";"Kapasitetsutnytting av rom (prosent)";66
"11 Rogaland";"2009M09";"Pris per rom (kr)";993
"11 Rogaland";"2009M10";"Kapasitetsutnytting av senger (prosent)";42
"11 Rogaland";"2009M10";"Kapasitetsutnytting av rom (prosent)";62,1
"11 Rogaland";"2009M10";"Pris per rom (kr)";971
"11 Rogaland";"2009M11";"Kapasitetsutnytting av senger (prosent)";42
"11 Rogaland";"2009M11";"Kapasitetsutnytting av rom (prosent)";64,4
"11 Rogaland";"2009M11";"Pris per rom (kr)";998
"11 Rogaland";"2009M12";"Kapasitetsutnytting av senger (prosent)";29,2
"11 Rogaland";"2009M12";"Kapasitetsutnytting av rom (prosent)";43,7
"11 Rogaland";"2009M12";"Pris per rom (kr)";979
"11 Rogaland";"2010M01";"Kapasitetsutnytting av senger (prosent)";28,6
"11 Rogaland";"2010M01";"Kapasitetsutnytting av rom (prosent)";45,8
"11 Rogaland";"2010M01";"Pris per rom (kr)";947
"11 Rogaland";"2010M02";"Kapasitetsutnytting av senger (prosent)";33,7
"11 Rogaland";"2010M02";"Kapasitetsutnytting av rom (prosent)";53,6
"11 Rogaland";"2010M02";"Pris per rom (kr)";940
"11 Rogaland";"2010M03";"Kapasitetsutnytting av senger (prosent)";35,5
"11 Rogaland";"2010M03";"Kapasitetsutnytting av rom (prosent)";55,9
"11 Rogaland";"2010M03";"Pris per rom (kr)";1018
"11 Rogaland";"2010M04";"Kapasitetsutnytting av senger (prosent)";35,4
"11 Rogaland";"2010M04";"Kapasitetsutnytting av rom (prosent)";53,5
"11 Rogaland";"2010M04";"Pris per rom (kr)";1008
"11 Rogaland";"2010M05";"Kapasitetsutnytting av senger (prosent)";38,6
"11 Rogaland";"2010M05";"Kapasitetsutnytting av rom (prosent)";55,7
"11 Rogaland";"2010M05";"Pris per rom (kr)";976
"11 Rogaland";"2010M06";"Kapasitetsutnytting av senger (prosent)";51
"11 Rogaland";"2010M06";"Kapasitetsutnytting av rom (prosent)";71,4
"11 Rogaland";"2010M06";"Pris per rom (kr)";985
"11 Rogaland";"2010M07";"Kapasitetsutnytting av senger (prosent)";48,6
"11 Rogaland";"2010M07";"Kapasitetsutnytting av rom (prosent)";53,8
"11 Rogaland";"2010M07";"Pris per rom (kr)";744
"11 Rogaland";"2010M08";"Kapasitetsutnytting av senger (prosent)";48,7
"11 Rogaland";"2010M08";"Kapasitetsutnytting av rom (prosent)";65,9
"11 Rogaland";"2010M08";"Pris per rom (kr)";1063
"11 Rogaland";"2010M09";"Kapasitetsutnytting av senger (prosent)";42,5
"11 Rogaland";"2010M09";"Kapasitetsutnytting av rom (prosent)";65,8
"11 Rogaland";"2010M09";"Pris per rom (kr)";1009
"11 Rogaland";"2010M10";"Kapasitetsutnytting av senger (prosent)";36,1
"11 Rogaland";"2010M10";"Kapasitetsutnytting av rom (prosent)";54,7
"11 Rogaland";"2010M10";"Pris per rom (kr)";959
"11 Rogaland";"2010M11";"Kapasitetsutnytting av senger (prosent)";42,3
"11 Rogaland";"2010M11";"Kapasitetsutnytting av rom (prosent)";64,2
"11 Rogaland";"2010M11";"Pris per rom (kr)";1033
"11 Rogaland";"2010M12";"Kapasitetsutnytting av senger (prosent)";29,4
"11 Rogaland";"2010M12";"Kapasitetsutnytting av rom (prosent)";44,2
"11 Rogaland";"2010M12";"Pris per rom (kr)";963
"11 Rogaland";"2011M01";"Kapasitetsutnytting av senger (prosent)";30
"11 Rogaland";"2011M01";"Kapasitetsutnytting av rom (prosent)";47
"11 Rogaland";"2011M01";"Pris per rom (kr)";990
"11 Rogaland";"2011M02";"Kapasitetsutnytting av senger (prosent)";35,9
"11 Rogaland";"2011M02";"Kapasitetsutnytting av rom (prosent)";57,4
"11 Rogaland";"2011M02";"Pris per rom (kr)";981
"11 Rogaland";"2011M03";"Kapasitetsutnytting av senger (prosent)";37,8
"11 Rogaland";"2011M03";"Kapasitetsutnytting av rom (prosent)";60,9
"11 Rogaland";"2011M03";"Pris per rom (kr)";1008
"11 Rogaland";"2011M04";"Kapasitetsutnytting av senger (prosent)";34,8
"11 Rogaland";"2011M04";"Kapasitetsutnytting av rom (prosent)";54
"11 Rogaland";"2011M04";"Pris per rom (kr)";950
"11 Rogaland";"2011M05";"Kapasitetsutnytting av senger (prosent)";44,2
"11 Rogaland";"2011M05";"Kapasitetsutnytting av rom (prosent)";68
"11 Rogaland";"2011M05";"Pris per rom (kr)";1002
"11 Rogaland";"2011M06";"Kapasitetsutnytting av senger (prosent)";46,9
"11 Rogaland";"2011M06";"Kapasitetsutnytting av rom (prosent)";66,5
"11 Rogaland";"2011M06";"Pris per rom (kr)";970
"11 Rogaland";"2011M07";"Kapasitetsutnytting av senger (prosent)";53,7
"11 Rogaland";"2011M07";"Kapasitetsutnytting av rom (prosent)";60,6
"11 Rogaland";"2011M07";"Pris per rom (kr)";767
"11 Rogaland";"2011M08";"Kapasitetsutnytting av senger (prosent)";48,6
"11 Rogaland";"2011M08";"Kapasitetsutnytting av rom (prosent)";64,3
"11 Rogaland";"2011M08";"Pris per rom (kr)";917
"11 Rogaland";"2011M09";"Kapasitetsutnytting av senger (prosent)";41,4
"11 Rogaland";"2011M09";"Kapasitetsutnytting av rom (prosent)";64,1
"11 Rogaland";"2011M09";"Pris per rom (kr)";964
"11 Rogaland";"2011M10";"Kapasitetsutnytting av senger (prosent)";37,7
